ts; dow; hod;default broker_mwh; default broker_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;AgentUDE_mwh; AgentUDE_price ;Bunnie_mwh; Bunnie_price 
988; 6; 4;[-0.1981; 43.1682];[2.3487; -6.2641];[0.0000; 0.0000];[0.0037; 29774.5799];[46.0493; -35.2455]
989; 6; 5;[-0.1651; 38.4205];[7.2787; -9.8272];[0.0000; 0.0000];[-0.0293; -344.3515];[49.7449; -34.2806]
990; 6; 6;[-0.1794; 43.6889];[0.0000; 0.0000];[0.0000; 0.0000];[-0.1988; 291.7635];[53.4273; -36.2791]
991; 6; 7;[-0.2221; 42.4837];[0.2733; -28.6149];[0.0000; 0.0000];[-1.2928; 44.3903];[65.2478; -38.1412]
992; 6; 8;[-0.1802; 38.1976];[1.1528; -4.5310];[0.0000; 0.0000];[-2.6052; 49.1414];[55.1059; -33.8654]
993; 6; 9;[-0.3075; 39.0271];[5.0000; -19.9957];[0.0000; 0.0000];[-3.7088; 31.4241];[54.0862; -33.5825]
994; 6; 10;[-0.3049; 43.8142];[7.1615; -16.8245];[0.0000; 0.0000];[-4.6744; 33.3959];[44.6364; -37.8045]
995; 6; 11;[-0.2010; 38.0770];[5.0000; -35.2244];[0.0000; 0.0000];[-5.1336; 34.3186];[43.6499; -34.3134]
996; 6; 12;[-0.2052; 39.6742];[3.4942; -7.5544];[0.0000; 0.0000];[-5.5488; 39.1093];[42.0379; -40.4851]
997; 6; 13;[-0.1956; 52.5324];[0.0000; 0.0000];[0.0000; 0.0000];[-3.8344; 60.4298];[24.9985; -30.6970]
998; 6; 14;[-0.1778; 37.7245];[5.0000; -36.0347];[0.0000; 0.0000];[-1.5244; 37.7032];[47.3711; -34.4229]
999; 6; 15;[-0.2002; 37.6854];[5.0000; -9.1979];[0.0000; 0.0000];[-3.4691; 50.6708];[53.7517; -38.9658]
1000; 6; 16;[-0.2364; 38.6272];[5.0000; -17.4883];[0.0000; 0.0000];[-0.8660; 95.0009];[53.1132; -40.7499]
1001; 6; 17;[-0.2039; 43.7739];[5.0000; -13.9802];[0.0000; 0.0000];[0.4993; 22.5718];[47.8965; -39.1899]
1002; 6; 18;[-0.1820; 37.2868];[5.0000; -36.8955];[0.0000; 0.0000];[0.7748; -17.2943];[42.3129; -34.1213]
1003; 6; 19;[-0.2113; 44.5812];[7.6952; -10.9583];[0.0000; 0.0000];[0.6584; 6.3610];[39.5009; -38.8697]
1004; 6; 20;[-0.2174; 41.5358];[7.4257; -11.8186];[0.0000; 0.0000];[1.7342; -1.2340];[40.9266; -40.7218]
1005; 6; 21;[-0.1378; 41.4368];[3.4311; -19.9957];[0.0000; 0.0000];[1.0233; 21.5468];[37.3413; -43.1730]
1006; 6; 22;[-0.1730; 30.7337];[6.9648; -13.3551];[0.0000; 0.0000];[0.6763; 59.2871];[38.7033; -29.1465]
1007; 6; 23;[-0.1980; 31.7273];[6.7683; -19.5196];[0.0000; 0.0000];[0.5080; 9.8713];[41.2708; -28.3931]
1008; 7; 0;[-0.1500; 34.5714];[0.0000; 0.0000];[0.0000; 0.0000];[-0.5147; 60.7758];[44.1341; -34.0435]
1009; 7; 1;[-0.2061; 35.9133];[5.8584; -18.8965];[0.0000; 0.0000];[-0.2681; 93.4059];[43.1693; -34.3829]
1010; 7; 2;[-0.2125; 33.7003];[1.8452; 4.7779];[0.0000; 0.0000];[-0.1741; 38.6330];[46.7679; -27.2646]
1011; 7; 3;[-0.1584; 31.6329];[6.4909; -14.1373];[0.0000; 0.0000];[-0.1714; 61.3273];[43.7490; -28.0645]
1012; 7; 4;[-0.1664; 23.3633];[4.2143; -19.0370];[0.0000; 0.0000];[-0.1705; 97.5943];[47.4621; -21.8136]
1013; 7; 5;[-0.1979; 35.2033];[4.5963; -5.4044];[0.0000; 0.0000];[-0.1725; 91.0455];[54.3137; -34.3945]
1014; 7; 6;[-0.1389; 35.6898];[3.6198; -18.5965];[0.0000; 0.0000];[-0.0219; 387.8913];[51.1882; -34.0116]
1015; 7; 7;[-0.1487; 37.6990];[2.9306; -11.6521];[0.0000; 0.0000];[-0.8392; 48.1705];[54.8400; -38.5151]
1016; 7; 8;[-0.1649; 37.4750];[0.2586; -12.2358];[0.0000; 0.0000];[-1.5082; 45.1714];[48.8200; -38.9980]
1017; 7; 9;[-0.1270; 37.8072];[2.6849; -17.7631];[0.0000; 0.0000];[-1.6739; 42.9871];[47.0003; -39.8994]
1018; 7; 10;[-0.1292; 30.2476];[4.1976; -36.7260];[0.0000; 0.0000];[0.0000; 0.0000];[43.9083; -36.2670]
1019; 7; 11;[-0.1462; 51.6558];[0.0000; 0.0000];[0.0000; 0.0000];[-3.2569; 34.9286];[11.3180; -22.2700]
1020; 7; 12;[-0.0988; 38.9523];[0.0000; 0.0000];[0.0000; 0.0000];[0.0677; -389.8197];[45.0090; -38.8724]
1021; 7; 13;[-0.1442; 36.2492];[5.6288; -17.6805];[0.0000; 0.0000];[-2.5227; 40.8696];[44.1382; -44.7002]
1022; 7; 14;[-0.1407; 31.6114];[5.0000; -32.9928];[0.0000; 0.0000];[-2.0706; 9.4439];[47.0205; -36.2193]
1023; 7; 15;[-0.1594; 31.2916];[5.0000; -37.1908];[0.0000; 0.0000];[-0.1295; 88.1999];[46.3242; -38.1902]
1024; 7; 16;[-0.1506; 37.3684];[5.1265; -33.8476];[0.0000; 0.0000];[-0.8303; 47.4201];[42.7773; -31.9546]
1025; 7; 17;[-0.1824; 38.1367];[6.3505; -20.5551];[0.0000; 0.0000];[-0.7321; 49.6022];[46.8801; -43.5483]
1026; 7; 18;[-0.1827; 53.5503];[1.3049; 40.6229];[0.0000; 0.0000];[-0.6507; 78.9131];[42.1228; -45.3346]
1027; 7; 19;[-0.1899; 35.3701];[5.0000; -34.7230];[0.0000; 0.0000];[-0.2561; 131.2737];[38.4667; -35.2401]
1028; 7; 20;[-0.1096; 42.3191];[4.0137; -17.1196];[0.0000; 0.0000];[-0.2776; 109.1193];[43.0041; -42.2603]
1029; 7; 21;[-0.1875; 34.9026];[4.3598; -18.4593];[0.0000; 0.0000];[-0.2691; 90.8990];[36.5438; -35.9683]
1030; 7; 22;[-0.1698; 35.7384];[3.9319; -19.3781];[0.0000; 0.0000];[0.0052; -3990.8333];[35.6641; -31.1453]
1031; 7; 23;[-0.1378; 37.8186];[0.0000; 0.0000];[0.0000; 0.0000];[0.9571; -23.3172];[41.8260; -30.0020]
1032; 1; 0;[-0.1694; 38.0714];[0.0000; 0.0000];[0.0000; 0.0000];[0.0636; 160.8821];[51.2031; -29.4916]
1033; 1; 1;[-0.1388; 31.3627];[3.5750; -17.7206];[0.0000; 0.0000];[0.0810; 58.9802];[54.2842; -22.1929]
1034; 1; 2;[-0.1257; 42.2557];[0.0000; 215400119252473984.0000];[0.0000; 0.0000];[0.0979; 53.9339];[43.5996; -30.1056]
1035; 1; 3;[-0.1133; 41.5874];[0.3311; 300.6633];[0.0000; 0.0000];[0.1990; 57.4365];[39.3217; -30.2016]
1036; 1; 4;[-0.1136; 36.7145];[0.0000; 255701343363842976.0000];[0.0000; 0.0000];[0.1302; 24.9670];[40.7853; -29.0826]
1037; 1; 5;[-0.1271; 41.3909];[0.3676; 112.0542];[0.0000; 0.0000];[0.0925; 103.2509];[49.2531; -35.1047]
1038; 1; 6;[-0.1219; 50.3339];[0.2703; 168.4412];[0.0000; 0.0000];[0.0447; 227.8941];[55.9989; -38.4161]
1039; 1; 7;[-0.1271; 41.6401];[0.0000; 0.0000];[0.0000; 0.0000];[-0.1910; 17.6855];[51.2757; -38.4418]
1040; 1; 8;[-0.1403; 42.7485];[3.1555; -0.9338];[0.0000; 0.0000];[-0.4476; 27.6340];[66.8580; -39.5829]
1041; 1; 9;[-0.1658; 34.9797];[0.0000; 0.0000];[0.0000; 0.0000];[-1.9573; 40.2193];[50.7071; -38.0084]
1042; 1; 10;[-0.1188; 56.6557];[0.0000; 0.0000];[0.0000; 0.0000];[-2.2937; 41.0711];[8.6083; -35.7386]
1043; 1; 11;[-0.1828; 84.0044];[0.0000; 0.0000];[0.0000; 0.0000];[-0.4391; 73.2721];[7.7342; -32.6815]
1044; 1; 12;[-0.1622; 36.1934];[0.0000; 0.0000];[0.0000; 0.0000];[-0.4452; 44.9219];[42.9614; -40.8371]
1045; 1; 13;[-0.1246; 58.0781];[0.0000; 0.0000];[0.0000; 0.0000];[-1.6766; 53.2949];[7.1605; -34.5864]
1046; 1; 14;[-0.1142; 59.9960];[0.0000; 0.0000];[0.0000; 0.0000];[-1.5445; 58.1356];[4.9580; -35.2092]
1047; 1; 15;[-0.1008; 53.4710];[-0.6157; 195.4473];[0.0000; 0.0000];[0.0000; 0.0000];[48.4676; -42.3592]
1048; 1; 16;[-0.1763; 55.9035];[1.7854; -10.4262];[0.0000; 0.0000];[0.1491; -62.2943];[46.0888; -45.4955]
1049; 1; 17;[-0.1911; 47.8537];[0.0000; 0.0000];[0.0000; 0.0000];[0.5983; -46.9855];[35.1426; -42.1370]
1050; 1; 18;[-0.1716; 48.2666];[0.0000; 0.0000];[0.0000; 0.0000];[0.7183; -47.2995];[38.3687; -42.2126]
1051; 1; 19;[-0.1687; 48.4813];[0.0000; 0.0000];[0.0000; 0.0000];[0.7247; -54.0186];[31.8429; -42.2636]
1052; 1; 20;[-0.2261; 43.4995];[0.0000; 0.0000];[0.0000; 0.0000];[0.7258; -51.3868];[31.5221; -43.0055]
1053; 1; 21;[-0.2398; 41.0014];[5.5213; -19.5583];[0.0000; 0.0000];[0.7262; -35.4800];[40.5935; -46.2201]
1054; 1; 22;[-0.2054; 41.3001];[-0.0212; 121.8023];[0.0000; 0.0000];[0.1049; -136.2627];[43.0115; -42.9039]
1055; 1; 23;[-0.1553; 37.4385];[0.0000; 0.0000];[0.0000; 0.0000];[0.1016; -21.8563];[43.3426; -38.0444]
1056; 2; 0;[-0.1796; 39.2428];[4.3626; -15.8307];[0.0000; 0.0000];[0.1059; -148.6484];[49.7092; -31.8488]
1057; 2; 1;[-0.1912; 29.0433];[3.3508; -20.9072];[0.0000; 0.0000];[0.0925; 143.1826];[50.8000; -29.4316]
1058; 2; 2;[-0.1967; 33.5762];[2.1598; -12.6171];[0.0000; 0.0000];[0.0483; 296.9583];[48.8182; -32.3222]
1059; 2; 3;[-0.1677; 30.3763];[4.9084; -21.1987];[0.0000; 0.0000];[0.0519; 212.3332];[49.0784; -27.1863]
1060; 2; 4;[-0.1084; 32.8211];[4.1057; -12.7052];[0.0000; 0.0000];[0.0519; 426.6772];[55.2080; -31.7072]
1061; 2; 5;[-0.1714; 33.6671];[2.5911; -19.2353];[0.0000; 0.0000];[0.0519; 135.6600];[64.0107; -31.8587]
1062; 2; 6;[-0.1789; 38.4916];[3.7471; -20.4332];[0.0000; 0.0000];[-0.0351; 188.2077];[53.7981; -37.4344]
1063; 2; 7;[-0.1430; 45.0942];[1.4162; -27.3029];[0.0000; 0.0000];[-0.6191; 53.6781];[6.2407; -32.3140]
1064; 2; 8;[-0.1401; 45.0947];[1.3463; -28.0076];[0.0000; 0.0000];[-1.1886; 55.8592];[6.9158; -31.0082]
1065; 2; 9;[-0.1770; 34.0502];[0.5913; -28.0596];[0.0000; 0.0000];[-1.1698; 42.5028];[55.4215; -37.4177]
1066; 2; 10;[-0.1787; 45.8905];[0.0000; 0.0000];[0.0000; 0.0000];[-0.4267; 69.5916];[7.8449; -31.3421]
1067; 2; 11;[-0.1491; 34.6983];[3.9969; -2.4105];[0.0000; 0.0000];[-0.2383; 47.0231];[46.6553; -40.2454]
1068; 2; 12;[-0.1528; 36.0172];[1.6474; -21.8207];[0.0000; 0.0000];[-2.7056; 54.1272];[47.9787; -40.5748]
1069; 2; 13;[-0.2221; 38.6711];[0.3166; 284.4759];[0.0000; 0.0000];[-3.3820; 9.4500];[48.8171; -43.6383]
1070; 2; 14;[-0.1867; 46.3171];[0.0000; 0.0000];[0.0000; 0.0000];[-3.1138; 36.1479];[7.8764; -32.7698]
1071; 2; 15;[-0.1517; 38.6948];[4.1462; 1.0612];[0.0000; 0.0000];[-2.9027; 27.7158];[51.2707; -43.1805]
1072; 2; 16;[-0.1533; 40.6966];[0.0000; 0.0000];[0.0000; 0.0000];[-2.8768; 37.7761];[39.8319; -41.2610]
1073; 2; 17;[-0.1367; 40.9332];[0.0000; 0.0000];[0.0000; 0.0000];[-1.1192; 48.6319];[37.9723; -41.7778]
1074; 2; 18;[-0.1866; 41.4141];[0.0000; 0.0000];[0.0000; 0.0000];[-0.6296; 53.2274];[22.0878; -41.3969]
1075; 2; 19;[-0.1876; 43.2440];[0.0000; 0.0000];[0.0000; 0.0000];[-0.3603; 73.5434];[43.4880; -42.3483]
1076; 2; 20;[-0.1687; 38.5581];[5.0000; -17.6918];[0.0000; 0.0000];[0.1200; -3.9900];[44.9445; -46.5729]
1077; 2; 21;[-0.1912; 45.8042];[1.5248; -20.2074];[0.0000; 0.0000];[-0.2186; 117.9549];[40.1992; -47.5369]
1078; 2; 22;[-0.1435; 38.7277];[0.1528; 14.5139];[0.0000; 0.0000];[-0.0753; 1.2088];[43.5688; -48.4557]
1079; 2; 23;[-0.1671; 32.4401];[5.0000; -20.4884];[0.0000; 0.0000];[0.0000; 0.0000];[44.7483; -37.2171]
1080; 3; 0;[-0.1907; 37.0293];[4.9914; -7.0212];[0.0000; 0.0000];[-0.0213; 2036.4512];[48.6507; -34.1576]
1081; 3; 1;[-0.1809; 36.8461];[3.6498; -11.1624];[0.0000; 0.0000];[-0.0046; 5624.2870];[48.0036; -34.0386]
1082; 3; 2;[-0.2167; 29.2236];[-0.2235; 201.7671];[0.0000; 0.0000];[-0.0265; 21.0264];[48.9362; -32.4814]
1083; 3; 3;[-0.1276; 37.1105];[0.0000; 0.0000];[0.0000; 0.0000];[0.0037; 15655.8053];[45.5158; -32.6650]
1084; 3; 4;[-0.1116; 30.9850];[3.3434; 12.1534];[0.0000; 0.0000];[-0.0199; 33.7760];[49.0180; -33.8434]
1085; 3; 5;[-0.1947; 31.6823];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0525; 1013.9245];[51.8952; -34.1194]
1086; 3; 6;[-0.1551; 51.4377];[0.0000; 0.0000];[0.0000; 0.0000];[-0.1411; 81.3147];[8.1586; -32.2294]
1087; 3; 7;[-0.1740; 51.4817];[0.0000; 0.0000];[0.0000; 0.0000];[-0.8747; 40.0336];[7.7767; -32.7812]
1088; 3; 8;[-0.1985; 51.6705];[0.0000; 0.0000];[0.0000; 0.0000];[-1.5609; 45.4541];[7.4843; -33.7042]
1089; 3; 9;[-0.2293; 51.8447];[0.0000; 0.0000];[0.0000; 0.0000];[-2.0744; 41.2955];[6.7716; -35.0312]
1090; 3; 10;[-0.2886; 70.4432];[0.0000; 0.0000];[0.0000; 0.0000];[-1.9778; 67.1876];[3.9226; -33.4770]
1091; 3; 11;[-0.1925; 38.9364];[0.0000; 0.0000];[0.0000; 0.0000];[-2.8259; 42.4690];[40.1262; -39.9480]
1092; 3; 12;[-0.1626; 38.7573];[1.4682; 10.2019];[0.0000; 0.0000];[-0.0451; 50.5062];[42.5871; -40.8631]
1093; 3; 13;[-0.1444; 39.7226];[0.0000; 0.0000];[0.0000; 0.0000];[-3.6974; -2.9875];[54.7734; -37.6887]
1094; 3; 14;[-0.2258; 38.5823];[1.4382; -22.0228];[0.0000; 0.0000];[-2.6806; 22.3102];[53.7658; -39.8294]
1095; 3; 15;[-0.2233; 49.2035];[0.0000; 0.0000];[0.0000; 0.0000];[-1.1956; 28.3699];[2.2178; -25.9094]
1096; 3; 16;[-0.1583; 33.1324];[5.0000; -36.0502];[0.0000; 0.0000];[0.0000; 0.0000];[49.2574; -35.8768]
1097; 3; 17;[-0.1906; 31.5157];[5.0784; -17.8911];[0.0000; 0.0000];[-0.9192; 9.4500];[42.9180; -39.8001]
1098; 3; 18;[-0.2068; 39.3383];[3.7871; -24.5092];[0.0000; 0.0000];[-0.4790; 51.5291];[53.4461; -42.0947]
1099; 3; 19;[-0.2325; 37.3996];[5.0457; -14.9851];[0.0000; 0.0000];[-0.4530; -3.7703];[47.1094; -45.0642]
1100; 3; 20;[-0.1980; 37.1784];[4.3853; -16.0247];[0.0000; 0.0000];[-0.2220; 31.2023];[45.6866; -43.0569]
1101; 3; 21;[-0.2332; 38.4069];[2.7112; -14.2607];[0.0000; 0.0000];[-0.2407; 22.2838];[40.2903; -42.6433]
1102; 3; 22;[-0.1866; 31.2032];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0149; 40.3183];[46.4889; -39.7952]
1103; 3; 23;[-0.1993; 33.4101];[4.5037; -20.4109];[0.0000; 0.0000];[0.0000; 0.0000];[43.7737; -37.1710]
1104; 4; 0;[-0.1734; 34.9675];[4.9761; -19.6817];[0.0000; 0.0000];[-0.0149; 37.7138];[48.9277; -30.2315]
1105; 4; 1;[-0.0762; 29.5589];[0.0083; 6642.1676];[0.0000; 0.0000];[-0.2411; 40.6058];[47.3670; -27.7213]
1106; 4; 2;[-0.1859; 38.5849];[0.3198; 99.7698];[0.0000; 0.0000];[0.4050; -28.8081];[46.5958; -29.8696]
1107; 4; 3;[-0.1620; 36.1036];[4.1904; -4.9747];[0.0000; 0.0000];[0.4050; -53.8171];[42.8136; -36.0516]
1108; 4; 4;[-0.1495; 30.3813];[0.2904; 241.9254];[0.0000; 0.0000];[0.4050; -34.6943];[47.3962; -28.1940]
1109; 4; 5;[-0.1614; 32.1013];[-0.9582; 120.8959];[0.0000; 0.0000];[0.4050; -11.7553];[56.9423; -33.8314]
1110; 4; 6;[-0.1417; 44.6574];[0.0000; 0.0000];[0.0000; 0.0000];[0.2170; -73.5291];[58.4485; -38.7340]
1111; 4; 7;[-0.1831; 44.4565];[0.0000; 0.0000];[0.0000; 0.0000];[-0.7785; 35.5527];[61.0966; -40.8212]
1112; 4; 8;[-0.1682; 38.7937];[0.0000; 0.0000];[0.0000; 0.0000];[-1.6409; 55.2425];[56.7886; -39.2426]
1113; 4; 9;[-0.1870; 52.3168];[0.0000; 0.0000];[0.0000; 0.0000];[-1.7915; 39.8017];[12.2029; -34.4284]
1114; 4; 10;[-0.2081; 52.1335];[0.0000; 0.0000];[0.0000; 0.0000];[-1.8564; 60.5582];[11.0424; -32.4287]
1115; 4; 11;[-0.1709; 52.0219];[0.0000; 0.0000];[0.0000; 0.0000];[-1.7284; 36.6558];[14.9131; -34.2218]
1116; 4; 12;[-0.2111; 51.6375];[0.0000; 0.0000];[0.0000; 0.0000];[-1.2838; 36.1005];[12.9928; -32.7569]
1117; 4; 13;[-0.2072; 52.7337];[0.0000; 0.0000];[0.0000; 0.0000];[-0.6812; 31.1775];[15.6536; -34.6116]
1118; 4; 14;[-0.1772; 52.8465];[0.0000; 0.0000];[0.0000; 0.0000];[0.0229; 851.4848];[14.7518; -33.3753]
1119; 4; 15;[-0.1386; 38.8775];[0.3674; 250.1438];[0.0000; 0.0000];[0.4907; -25.1585];[46.5798; -39.9910]
1120; 4; 16;[-0.2602; 41.7097];[-1.8726; 87.6439];[0.0000; 0.0000];[1.1955; -40.9235];[48.8149; -42.3731]
1121; 4; 17;[-0.2429; 52.4940];[0.0000; 0.0000];[0.0000; 0.0000];[2.0730; -50.2536];[13.5205; -34.6774]
1122; 4; 18;[-0.2084; 42.3200];[0.0000; 0.0000];[0.0000; 0.0000];[2.1344; -50.8527];[22.3627; -39.3154]
