ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;Bunnie_mwh; Bunnie_price 
1539; 4; 3;[-0.2204; 33.3393];[6.2731; -30.8128];[0.4275; 171.2801];[12.4276; -36.4364];[54.5481; -33.1035]
1540; 4; 4;[-0.1669; 33.5684];[5.3548; -31.2518];[-2.4070; 59.3216];[12.4276; -39.5567];[62.6908; -33.6954]
1541; 4; 5;[-0.2473; 36.0360];[6.2167; -31.8287];[0.8200; 82.9952];[12.4276; -45.8769];[56.6162; -34.0868]
1542; 4; 6;[-0.3883; 40.0353];[5.9122; -37.4390];[0.0000; 0.0000];[0.0000; 0.0000];[55.4030; -36.9777]
1543; 4; 7;[-1.1033; 37.2712];[3.5929; -37.3007];[0.0000; 0.0000];[0.0000; 0.0000];[1.8273; -33.3790]
1544; 4; 8;[-1.2231; 36.0858];[3.3173; -37.3466];[0.0000; 0.0000];[4.6963; -41.6667];[44.4289; -37.3010]
1545; 4; 9;[-1.8112; 35.6227];[3.1502; -36.6807];[0.0000; 0.0000];[7.3738; -40.1391];[38.5679; -36.6102]
1546; 4; 10;[-2.3676; 41.2926];[3.2855; -37.4046];[0.0000; 0.0000];[8.2522; -44.3272];[34.1440; -37.3316]
1547; 4; 11;[-2.4483; 40.8631];[2.4847; -37.3421];[0.0000; 0.0000];[0.2499; -41.6667];[46.2031; -36.3669]
1548; 4; 12;[-2.0326; 41.6252];[0.0000; 0.0000];[0.0000; 0.0000];[0.2249; -37.7299];[40.5144; -37.1381]
1549; 4; 13;[-2.0709; 40.3864];[1.9980; -37.4284];[0.0000; 0.0000];[2.0825; -41.5917];[39.7509; -36.6202]
1550; 4; 14;[-2.7604; 48.6802];[3.3670; -37.4990];[0.0000; 0.0000];[0.0000; 0.0000];[46.3835; -36.8956]
1551; 4; 15;[-2.3367; 49.0445];[2.2000; -37.5398];[0.0000; 0.0000];[0.0000; 0.0000];[46.7353; -37.0630]
1552; 4; 16;[-1.3729; 51.6212];[2.2627; -36.9801];[0.0000; 0.0000];[12.4276; -47.1411];[57.1832; -37.4420]
1553; 4; 17;[-0.4375; 35.0456];[1.7961; -32.4531];[5.0000; -19.8402];[12.4276; -36.7052];[55.3892; -34.2134]
1554; 4; 18;[-0.2693; 37.1559];[1.5416; -37.4930];[0.0000; 0.0000];[0.0000; 0.0000];[43.3213; -36.9918]
1555; 4; 19;[-0.2379; 41.9946];[0.8934; -28.3922];[1.7166; 1.2007];[12.4276; -45.2784];[44.3318; -39.8065]
1556; 4; 20;[-0.2551; 41.8426];[1.4435; -37.7102];[2.5584; -1.5256];[12.4276; -43.2763];[47.1593; -40.7641]
1557; 4; 21;[-0.1972; 33.9200];[1.4121; -32.8977];[0.2729; 361.4313];[12.4276; -34.2570];[42.6463; -34.8032]
1558; 4; 22;[-0.2752; 32.8693];[1.3344; -32.6729];[3.8934; -13.8191];[12.4276; -34.2340];[42.8938; -34.0268]
1559; 4; 23;[-0.2867; 37.0462];[2.0525; -32.5316];[-1.3796; 49.7850];[12.4276; -19.6908];[44.5032; -37.4199]
1560; 5; 0;[-0.2641; 31.4710];[2.0157; -30.2535];[5.0441; -19.5002];[12.4276; -30.3569];[50.8266; -33.6459]
1561; 5; 1;[-0.2010; 33.8351];[1.8176; -25.9980];[5.0396; -19.5038];[12.4276; -27.9036];[60.5264; -28.1334]
1562; 5; 2;[-0.1922; 43.9854];[1.5490; -26.3851];[0.0357; 883.8186];[12.4276; -20.1894];[49.7551; -30.0539]
1563; 5; 3;[-0.1359; 37.2931];[1.8073; -26.4350];[0.7319; 63.1171];[12.4276; -23.2044];[62.5207; -30.8902]
1564; 5; 4;[-0.1636; 35.8290];[2.1237; -31.9977];[1.5702; 30.5077];[12.4276; -33.1826];[59.4347; -33.6758]
1565; 5; 5;[-0.1873; 44.3828];[1.6721; -32.3060];[5.5929; -20.2289];[12.4276; -20.3355];[63.0408; -34.7998]
1566; 5; 6;[-0.2787; 39.5519];[1.6834; -32.6889];[2.8776; -10.3230];[12.4276; -24.9611];[64.3809; -35.0979]
1567; 5; 7;[-0.9588; 43.7191];[0.7837; -37.8954];[0.0000; 0.0000];[12.4276; -45.6709];[63.2699; -36.4069]
1568; 5; 8;[-1.3863; 41.6938];[0.5189; -35.6797];[0.0000; 0.0000];[1.5626; -32.6786];[57.6778; -35.8235]
1569; 5; 9;[-2.2656; 35.1428];[-0.0500; 37.3152];[0.0000; 0.0000];[5.2601; -35.7951];[67.3188; -34.6928]
1570; 5; 10;[-2.6718; 35.3052];[-0.0600; 37.6802];[0.0000; 0.0000];[8.6160; -30.2605];[57.6679; -35.6346]
1571; 5; 11;[-2.7502; 34.1948];[0.4357; -30.3433];[5.0949; -35.7294];[12.4276; -35.6139];[58.1863; -34.4686]
1572; 5; 12;[-2.8556; 35.6798];[-0.0802; 38.4490];[-0.1668; 571.7598];[3.6119; -48.3455];[42.4839; -35.8203]
1573; 5; 13;[-2.5313; 39.6024];[-0.4345; 0.5250];[-1.0991; 88.0256];[5.3241; -24.1670];[50.1577; -37.8298]
1574; 5; 14;[-1.3226; 28.0414];[0.7157; -32.4873];[5.5516; -8.6898];[12.4276; -33.2588];[57.3182; -35.3113]
1575; 5; 15;[-1.0002; 29.1042];[0.6658; -32.4762];[1.3274; -29.2032];[12.4276; -36.7850];[53.2694; -36.4120]
1576; 5; 16;[-0.5939; 29.7640];[0.8266; -32.4394];[3.0033; 32.7625];[12.4276; -39.5622];[54.9752; -37.3553]
1577; 5; 17;[-0.2030; 41.2899];[0.3839; -25.7830];[-0.5086; 389.4025];[12.4276; -9.8280];[53.1907; -40.2690]
1578; 5; 18;[-0.1558; 54.8325];[0.3545; -37.4733];[6.7057; -22.1059];[12.4276; -10.0139];[50.9458; -42.0334]
1579; 5; 19;[-0.1455; 42.6756];[0.4146; -37.4568];[3.6950; -9.4072];[12.4276; -9.9431];[58.3782; -41.0031]
1580; 5; 20;[-0.2536; 34.5333];[2.5404; -4.7569];[5.0000; -20.8854];[12.6249; -10.3282];[56.3184; -34.8619]
1581; 5; 21;[-0.2692; 32.9387];[2.2140; -7.2822];[4.1642; -18.3206];[12.6249; -11.9420];[41.3570; -35.6064]
1582; 5; 22;[-0.2814; 42.3877];[2.4520; -31.5744];[5.0000; -20.3668];[12.6249; -33.3838];[39.5097; -30.1765]
1583; 5; 23;[-0.2714; 38.3107];[3.2809; -15.7438];[-0.9308; 92.6713];[12.4276; -28.0248];[52.0872; -29.5050]
1584; 6; 0;[-0.1378; 26.1278];[3.0673; -19.1111];[0.7058; 100.9680];[12.4276; -23.4937];[52.6912; -35.9309]
1585; 6; 1;[-0.2500; 30.4153];[3.3070; -17.3322];[5.0000; -12.5986];[12.4276; -29.1348];[51.3748; -30.0872]
1586; 6; 2;[-0.1355; 25.3932];[4.4857; -23.9500];[13.3539; -14.5343];[12.4276; -28.9121];[56.1429; -26.8341]
1587; 6; 3;[-0.1865; 26.9197];[5.1781; -23.7045];[2.1593; 18.9189];[12.4276; -30.6866];[56.7542; -30.3071]
1588; 6; 4;[-0.2162; 27.0124];[5.5440; -25.5595];[3.8562; 4.6151];[12.6249; -27.6009];[56.8504; -29.0443]
1589; 6; 5;[-0.2207; 29.9892];[5.7193; -28.1033];[0.1018; 1251.5054];[12.4276; -33.6266];[55.6710; -30.4808]
1590; 6; 6;[-0.3385; 33.6230];[6.4492; -27.5105];[2.0128; 13.3978];[12.6249; -33.0527];[55.5191; -29.7034]
1591; 6; 7;[-1.2465; 41.5888];[6.5891; -28.5418];[3.3368; -15.2022];[12.4276; -38.4189];[58.4945; -34.6498]
1592; 6; 8;[-1.6388; 40.3266];[3.2932; -29.1472];[8.7399; -22.0252];[12.4276; -41.5985];[62.1477; -37.7477]
1593; 6; 9;[-3.0274; 37.1208];[4.9121; -18.8557];[1.1142; 73.6467];[12.4276; -45.3749];[48.5487; -40.4741]
1594; 6; 10;[-3.4247; 37.5685];[5.2449; -19.8455];[5.8335; -19.4166];[12.4276; -45.8669];[49.9431; -40.3094]
1595; 6; 11;[-4.1960; 41.6323];[9.8132; -35.2053];[10.7636; -34.0439];[12.4276; -38.1155];[60.6908; -34.5085]
1596; 6; 12;[-4.0800; 42.4867];[5.4603; -23.8876];[5.7589; -20.8730];[12.4276; -43.9329];[59.3585; -40.6723]
1597; 6; 13;[-3.8480; 34.9428];[-0.0640; 38.5856];[0.0000; 0.0000];[0.0000; 0.0000];[44.4043; -37.1974]
1598; 6; 14;[-2.4963; 35.3669];[5.3851; -20.6290];[1.0002; 3.0090];[12.4276; -45.5296];[60.2670; -40.3173]
1599; 6; 15;[-1.7073; 35.2057];[6.2914; -22.8054];[0.5817; 102.6946];[1.3090; -10.4087];[52.2155; -43.4218]
1600; 6; 16;[-0.8791; 34.2145];[8.9386; -31.8777];[0.0000; 0.0000];[12.4276; -38.7967];[54.0667; -38.4741]
1601; 6; 17;[-0.3262; 35.1758];[8.9690; -31.9461];[-0.2335; 532.1553];[12.4276; -32.5940];[53.2251; -39.2093]
1602; 6; 18;[-0.2446; 40.4406];[5.0921; -20.3245];[1.2628; 17.3714];[12.4276; -43.8066];[50.6760; -42.9764]
1603; 6; 19;[-0.1981; 36.5633];[7.6433; -29.9976];[0.4647; 50.2725];[12.4276; -35.1142];[46.4005; -38.9587]
1604; 6; 20;[-0.2398; 39.4773];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[32.7787; -38.5951]
1605; 6; 21;[-0.1835; 38.1830];[7.0308; -25.0380];[4.1456; -16.1264];[12.4276; -40.1307];[48.7398; -42.6355]
1606; 6; 22;[-0.1636; 33.5354];[6.9941; -29.7364];[-0.4711; 164.2110];[12.4276; -33.7490];[37.6284; -36.9352]
1607; 6; 23;[-0.1114; 35.0872];[9.3362; -27.7449];[-0.9281; 122.6749];[12.2329; -37.4754];[37.1024; -37.0489]
1608; 7; 0;[-0.0890; 33.4419];[9.2379; -29.0241];[-1.5130; 82.5317];[12.4276; -34.1927];[51.5731; -35.0492]
1609; 7; 1;[-0.0261; 31.7241];[10.3420; -20.9508];[4.1876; -19.5373];[12.4276; -33.4936];[52.7151; -28.4752]
1610; 7; 2;[-0.1211; 31.9268];[9.0464; -24.1634];[5.0000; -20.9376];[12.4276; -27.0093];[53.5368; -29.5708]
1611; 7; 3;[-0.0846; 32.4530];[10.1205; -22.7452];[-2.4965; 61.7957];[12.4276; -29.5298];[44.8521; -33.4911]
1612; 7; 4;[-0.1113; 31.4779];[11.2766; -26.6237];[-0.8393; 131.3278];[12.4276; -33.3453];[40.6738; -33.2149]
1613; 7; 5;[-0.2182; 32.2461];[12.6988; -31.0632];[-1.8923; 55.3626];[12.4276; -32.2553];[40.8897; -35.5667]
1614; 7; 6;[-0.3181; 39.0170];[6.6318; -37.2456];[0.0000; 0.0000];[6.5465; -31.1755];[47.4462; -37.4504]
1615; 7; 7;[-1.2024; 37.4380];[11.4642; -32.4674];[1.2743; 73.8983];[12.4276; -45.0812];[59.0521; -38.0912]
1616; 7; 8;[-2.3542; 37.1806];[13.7902; -36.0909];[0.0000; 0.0000];[12.4276; -48.9927];[52.6532; -36.4732]
1617; 7; 9;[-3.0877; 37.7592];[3.2870; -31.6667];[0.0000; 0.0000];[0.3352; -45.0589];[45.8187; -37.6549]
1618; 7; 10;[-3.6284; 79.1803];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.6375; -33.1091]
1619; 7; 11;[-3.8122; 65.8820];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[6.6026; -32.2754]
1620; 7; 12;[-2.9961; 37.4828];[8.7855; -37.4828];[0.0000; 0.0000];[0.0000; 0.0000];[32.5314; -36.7988]
1621; 7; 13;[-2.7379; 37.6021];[11.6295; -37.5392];[0.0000; 0.0000];[0.0000; 0.0000];[33.3429; -36.8256]
1622; 7; 14;[-2.5290; 94.2064];[0.0000; 0.0000];[0.0000; 0.0000];[0.6664; -39.8953];[4.8133; -33.5085]
1623; 7; 15;[-2.4423; 39.1872];[0.0000; 0.0000];[0.0000; 0.0000];[2.2491; -41.0193];[19.3840; -37.7785]
1624; 7; 16;[-1.3935; 39.0323];[0.0000; 0.0000];[0.0000; 0.0000];[0.7497; -41.6667];[29.5317; -38.0928]
1625; 7; 17;[-0.3779; 38.8044];[15.1233; -34.8163];[-2.4236; 68.7543];[12.4276; -35.9325];[47.2602; -43.3823]
1626; 7; 18;[-0.1972; 40.2739];[13.3573; -35.6839];[2.2365; 2.6648];[12.4276; -37.7169];[40.7400; -43.6657]
1627; 7; 19;[-0.1499; 36.6282];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[18.4846; -38.0151]
1628; 7; 20;[-0.2316; 65.6780];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[3.6472; -36.1617]
1629; 7; 21;[-0.1403; 40.9249];[2.4823; -16.2081];[0.0000; 0.0000];[4.9147; -40.0567];[44.3104; -41.0835]
1630; 7; 22;[-0.1302; 99.8343];[0.0000; 0.0000];[0.0000; 0.0000];[0.0833; -39.9845];[9.0321; -37.7235]
1631; 7; 23;[-0.2044; 34.7693];[16.8050; -31.8058];[0.0000; 0.0000];[12.4276; -20.7763];[37.2014; -35.6675]
1632; 1; 0;[-0.1537; 37.4351];[18.9042; -36.7852];[0.0000; 0.0000];[12.4276; -40.4305];[44.3268; -37.0311]
1633; 1; 1;[-0.1399; 31.3845];[19.9391; -31.8037];[2.2093; -15.3493];[12.4276; -15.2595];[42.5159; -33.8339]
1634; 1; 2;[-0.0676; 31.4488];[25.5976; -31.0932];[5.1992; -19.9589];[12.4276; -11.7635];[45.7469; -34.4132]
1635; 1; 3;[-0.0812; 31.6577];[23.4415; -31.9077];[0.2476; 142.6948];[12.4276; -12.1743];[49.8469; -34.8354]
1636; 1; 4;[-0.0496; 37.4945];[29.5094; -37.1375];[-0.2297; 676.0965];[11.1616; -33.4246];[43.6605; -38.1363]
1637; 1; 5;[-0.0723; 37.4837];[34.1321; -37.3633];[0.0000; 0.0000];[4.7981; -34.9493];[24.1917; -33.0746]
1638; 1; 6;[-0.3411; 44.3292];[4.7118; -31.6667];[0.0000; 0.0000];[2.9988; -40.7454];[18.1752; -35.0768]
1639; 1; 7;[-1.3595; 81.4376];[4.2406; -31.6667];[2.6989; -31.8538];[2.9988; -29.5947];[18.0559; -35.2713]
1640; 1; 8;[-2.0796; 67.2070];[5.9268; -29.7978];[0.3187; -31.1360];[6.4474; -41.4799];[17.9163; -35.4698]
1641; 1; 9;[-2.7578; 66.4816];[5.3824; -31.6667];[0.0000; 0.0000];[8.1238; -43.4868];[16.8327; -35.6822]
1642; 1; 10;[-2.6870; 95.2545];[2.7391; -31.0371];[4.4586; -29.4124];[3.6652; -41.6667];[20.1074; -34.4169]
1643; 1; 11;[-3.2355; 82.6698];[4.6065; -31.6667];[4.5127; -29.3051];[2.7489; -32.3770];[18.8553; -35.0070]
1644; 1; 12;[-3.1258; 37.3741];[58.6667; -37.2062];[0.0230; 4831.5977];[12.4276; -42.3962];[47.3997; -33.2344]
1645; 1; 13;[-2.6180; 111.8653];[2.0654; -31.6667];[0.0000; 0.0000];[7.9655; -45.7321];[22.1768; -34.7289]
1646; 1; 14;[-2.0378; 69.3044];[0.0000; 0.0000];[0.0000; 0.0000];[2.2556; -46.3835];[28.2579; -34.3942]
1647; 1; 15;[-1.6257; 38.7362];[0.0000; 0.0000];[0.0000; 0.0000];[1.9159; -40.7042];[40.1183; -35.6427]
1648; 1; 16;[-1.0963; 70.9491];[0.0000; 0.0000];[0.0000; 0.0000];[3.6402; -40.8229];[28.4976; -34.8913]
1649; 1; 17;[-0.3525; 69.7668];[0.0000; 0.0000];[0.0000; 0.0000];[2.7489; -41.6667];[29.8164; -35.2330]
1650; 1; 18;[-0.0856; 37.4834];[13.5365; -36.8684];[5.5614; -22.9186];[8.6408; -15.5816];[45.9989; -37.9348]
1651; 1; 19;[-0.1205; 37.3996];[7.7582; -36.3316];[0.6034; 59.6212];[12.4130; -27.2808];[47.8171; -39.5122]
1652; 1; 20;[-0.2610; 65.8560];[0.0000; 0.0000];[0.0000; 0.0000];[4.3028; -41.4938];[31.4495; -36.2759]
1653; 1; 21;[-0.1625; 35.0061];[5.5342; -23.0344];[1.1628; 59.6591];[12.4276; -25.3639];[37.3085; -40.7675]
1654; 1; 22;[-0.1680; 29.3567];[8.1713; -30.3561];[5.3923; -17.9052];[12.4276; -19.2399];[33.9648; -38.4573]
1655; 1; 23;[-0.0823; 29.3175];[9.9265; -30.1517];[0.3155; 99.6477];[12.6249; -19.4920];[30.8960; -37.2668]
1656; 2; 0;[-0.1865; 29.2080];[10.2186; -31.5246];[1.1817; 59.7622];[12.4276; -29.4383];[55.3579; -34.1903]
1657; 2; 1;[-0.1528; 31.3610];[11.6827; -25.4349];[4.7662; -19.1867];[12.4276; -27.8494];[65.4643; -33.0241]
1658; 2; 2;[-0.2220; 28.3148];[9.0995; -24.5311];[5.5399; -18.6115];[12.4276; -25.4062];[49.6507; -29.1495]
1659; 2; 3;[-0.2033; 32.1519];[7.8522; -31.7842];[0.9205; 110.0656];[12.4276; -38.4788];[62.6361; -32.1991]
1660; 2; 4;[-0.2054; 29.5310];[10.6256; -25.4536];[1.4632; 14.6878];[12.4276; -25.4880];[61.0578; -25.3805]
1661; 2; 5;[-0.2085; 32.7287];[10.4984; -30.1038];[0.2904; 491.3520];[12.4276; -28.4380];[60.8561; -31.6707]
1662; 2; 6;[-0.4098; 31.5829];[10.6660; -25.3021];[0.2483; 459.5195];[12.6249; -33.7875];[57.7465; -27.1409]
1663; 2; 7;[-1.0105; 37.6574];[6.9762; -36.8349];[4.1188; -0.3994];[9.0623; -36.4840];[56.7455; -34.7539]
1664; 2; 8;[-1.6054; 32.3009];[9.0674; -31.7315];[9.0337; -36.9603];[10.8122; -40.9615];[59.9921; -33.6093]
1665; 2; 9;[-2.1153; 37.2197];[7.2176; -36.9332];[0.0000; 0.0000];[9.3278; -31.9751];[64.5681; -35.5584]
1666; 2; 10;[-2.6845; 37.0776];[7.5781; -36.3794];[4.1670; -28.2600];[4.1802; -17.0602];[52.7863; -34.9645]
1667; 2; 11;[-2.9329; 37.6582];[2.9144; -31.4074];[1.7513; 20.2316];[0.0000; 0.0000];[49.5916; -35.5483]
1668; 2; 12;[-2.9227; 37.2342];[5.4031; -36.1338];[3.2369; 5.7213];[10.8122; -6.6663];[45.7908; -34.6324]
1669; 2; 13;[-2.7319; 38.7361];[5.5163; -5.5390];[0.0000; 0.0000];[10.8122; -47.2869];[51.5462; -34.5179]
1670; 2; 14;[-2.2489; 38.5742];[5.3525; -29.1356];[2.2067; 30.4621];[10.8122; -49.3164];[49.9409; -36.2517]
1671; 2; 15;[-1.8339; 38.1381];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[34.2156; -37.6077]
1672; 2; 16;[-1.1526; 36.3470];[2.2663; -37.4083];[0.0000; 0.0000];[0.6664; -41.5015];[43.2743; -36.8299]
1673; 2; 17;[-0.3603; 34.5915];[4.4524; -37.1623];[0.0000; 0.0000];[3.0821; -39.8656];[37.0664; -36.6428]
1674; 2; 18;[-0.2498; 38.6239];[0.0000; 0.0000];[0.0000; 0.0000];[2.3324; -41.6667];[26.8480; -37.6790]
1675; 2; 19;[-0.2273; 39.4706];[4.2367; -37.0245];[1.5416; 48.0958];[10.8122; -18.7632];[45.0330; -42.6215]
1676; 2; 20;[-0.1292; 35.2561];[4.0444; -32.6539];[7.6226; -28.0564];[10.8122; -9.3075];[51.1243; -36.8632]
1677; 2; 21;[-0.1366; 36.9966];[3.9780; -32.0852];[0.0000; 0.0000];[11.0789; -35.7059];[44.7581; -36.2600]
1678; 2; 22;[-0.1450; 40.5530];[4.5276; -31.7038];[-0.9265; 116.9193];[10.8122; -35.1874];[50.0163; -37.2021]
1679; 2; 23;[-0.1433; 47.5009];[4.3260; -36.4977];[0.0000; 0.0000];[10.8122; -23.5287];[43.4635; -47.3368]
1680; 3; 0;[-0.1274; 40.1925];[5.7183; -31.3453];[-0.0000; 484949808453919870.0000];[10.8122; -12.9659];[48.1393; -37.7141]
1681; 3; 1;[-0.1752; 38.8305];[4.6900; -31.1078];[3.0440; -19.9957];[11.0789; -8.0749];[57.2996; -33.5439]
1682; 3; 2;[-0.1261; 33.8534];[6.3275; -25.6903];[0.9285; -21.9130];[11.0789; -9.8831];[55.1462; -28.8301]
1683; 3; 3;[-0.1065; 32.8029];[5.5724; -25.9958];[1.2702; 54.8193];[10.8122; -34.3200];[59.6653; -30.6923]
1684; 3; 4;[-0.1446; 33.8164];[4.8231; -31.0334];[0.0000; 0.0000];[10.8122; -23.5685];[58.5572; -35.0432]
1685; 3; 5;[-0.1691; 34.3573];[4.6111; -31.0710];[0.7057; 61.8004];[10.8122; -39.1664];[58.2644; -37.2448]
1686; 3; 6;[-0.3567; 38.2552];[3.7676; -37.2924];[0.0000; 0.0000];[6.4682; -37.1108];[24.4524; -32.1880]
1687; 3; 7;[-1.3909; 33.4552];[3.3195; -31.0066];[4.5996; -7.1410];[10.8122; -28.7102];[65.1175; -35.3151]
1688; 3; 8;[-2.3333; 44.5382];[3.4985; -37.5671];[5.6386; -21.9864];[10.8122; -45.8453];[64.8471; -36.1924]
1689; 3; 9;[-3.0666; 44.4775];[1.3863; -28.8390];[2.1487; 40.3374];[10.8122; -37.4551];[58.6352; -37.3771]
1690; 3; 10;[-3.7286; 37.6100];[1.5948; -29.3915];[2.9758; -18.2214];[0.8330; -37.2759];[54.2123; -34.4771]
1691; 3; 11;[-4.0792; 37.6237];[2.4019; -37.3129];[1.7405; 38.1866];[10.8122; -49.3071];[52.6359; -34.3999]
1692; 3; 12;[-4.0583; 33.0488];[2.3487; -31.2911];[5.9749; -32.7999];[10.8122; -40.3909];[47.8163; -37.7243]
1693; 3; 13;[-3.6893; 37.9282];[2.5986; -35.6502];[4.0582; -10.0619];[1.0131; -9.4500];[52.5033; -40.4689]
1694; 3; 14;[-2.8738; 39.0269];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[28.6945; -35.6745]
1695; 3; 15;[-1.9859; 39.1665];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[29.3833; -36.2289]
1696; 3; 16;[-1.1550; 66.9845];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[9.0805; -34.8053]
1697; 3; 17;[-0.3253; 39.5275];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[46.9193; -38.3701]
1698; 3; 18;[-0.2042; 39.3597];[0.0000; 0.0000];[0.0000; 0.0000];[2.7822; -38.4331];[21.2704; -37.5867]
1699; 3; 19;[-0.2125; 68.4398];[0.0000; 0.0000];[0.0000; 0.0000];[0.7497; -38.6576];[9.0615; -36.0558]
1700; 3; 20;[-0.2938; 34.8292];[1.7829; -31.9216];[2.8448; -21.3667];[10.8122; -29.0769];[71.1612; -37.2309]
1701; 3; 21;[-0.1864; 45.6783];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[8.6797; -37.1949]
1702; 3; 22;[-0.2719; 35.5373];[1.7935; -32.6349];[-0.7535; 127.3394];[10.8122; -37.9567];[39.8362; -38.7931]
1703; 3; 23;[-0.1873; 33.5473];[2.1108; -26.6348];[1.8562; 9.6894];[10.8122; -30.3347];[41.2882; -29.7325]
1704; 4; 0;[-0.2748; 27.5643];[2.2708; -26.7871];[-2.3616; 53.6049];[10.8122; -31.2193];[54.6556; -29.5443]
1705; 4; 1;[-0.0875; 26.9667];[2.2727; -29.7498];[0.0000; 0.0000];[11.0789; -32.0542];[65.7254; -33.1696]
1706; 4; 2;[-0.2308; 31.3933];[1.9490; -26.4965];[0.9022; -18.0500];[10.8122; -26.7099];[59.4082; -29.9389]
1707; 4; 3;[-0.1368; 33.5700];[1.7858; -26.8685];[2.0703; -3.8158];[10.8122; -30.7541];[62.9935; -29.9424]
