ts; dow; hod;default broker_mwh; default broker_price ;EWIIS3_mwh; EWIIS3_price ;Bunnie_mwh; Bunnie_price 
1625; 6; 17;[-0.2857; 55.0903];[16.4931; -49.9041];[33.7653; -34.9375]
1626; 6; 18;[-0.1796; 57.2203];[0.0000; 0.0000];[30.1511; -35.3114]
1627; 6; 19;[-0.1357; 45.8805];[9.6068; -10.5343];[46.3594; -43.6020]
1628; 6; 20;[-0.1482; 59.7484];[0.0000; 0.0000];[27.1421; -36.2986]
1629; 6; 21;[-0.1052; 48.8655];[16.4931; -27.3166];[52.5215; -42.7505]
1630; 6; 22;[-0.1157; 47.6036];[16.4931; -33.9686];[44.1530; -48.2117]
1631; 6; 23;[-0.1222; 44.7515];[5.1868; -11.3674];[40.5144; -39.5398]
1632; 7; 0;[-0.1145; 34.0939];[16.4931; -39.5444];[46.6573; -34.3621]
1633; 7; 1;[-0.0348; 30.8950];[16.4931; -40.5119];[44.9451; -36.3042]
1634; 7; 2;[-0.1508; 37.4332];[16.4931; -40.8240];[48.3203; -36.6454]
1635; 7; 3;[-0.1054; 34.0545];[16.4931; -43.0565];[50.3437; -36.3489]
1636; 7; 4;[-0.1431; 35.8367];[16.4931; -40.8426];[49.6480; -35.7287]
1637; 7; 5;[-0.1925; 56.2116];[16.4931; -48.5671];[13.7035; -33.1983]
1638; 7; 6;[-0.2596; 56.8371];[16.4931; -47.2915];[12.6629; -33.3473]
1639; 7; 7;[-1.0147; 54.0732];[0.0000; 0.0000];[14.7293; -32.6446]
1640; 7; 8;[-2.1336; 54.1254];[14.6962; -49.4390];[13.2163; -32.7071]
1641; 7; 9;[-2.8852; 111.1792];[0.0000; 0.0000];[11.5186; -33.0442]
1642; 7; 10;[-3.3624; 60.9622];[0.0000; 0.0000];[10.8796; -33.2230]
1643; 7; 11;[-3.5612; 53.7995];[0.0000; 0.0000];[10.2030; -33.4151]
1644; 7; 12;[-2.4969; 60.8508];[0.4998; -41.6667];[10.3030; -33.6747]
1645; 7; 13;[-2.3074; 53.4015];[16.4931; -47.7105];[10.8370; -33.9862]
1646; 7; 14;[-2.0840; 53.4678];[16.4931; -49.6162];[10.7106; -34.3839]
1647; 7; 15;[-2.1054; 40.7900];[16.4931; -41.6875];[50.1118; -41.4431]
1648; 7; 16;[-1.2671; 53.5614];[16.4931; -46.0052];[13.2715; -35.1237]
1649; 7; 17;[-0.3238; 54.7297];[1.9992; -41.6667];[14.3801; -35.4770]
1650; 7; 18;[-0.1422; 64.0202];[1.4161; -41.6667];[15.0554; -35.8117]
1651; 7; 19;[-0.2239; 49.4868];[0.4415; -37.0618];[43.4316; -41.6767]
1652; 7; 20;[-0.2266; 61.0944];[1.5827; -41.6667];[15.7450; -36.0570]
1653; 7; 21;[-0.1174; 45.9716];[16.4931; -39.4128];[36.5675; -46.0496]
1654; 7; 22;[-0.1005; 41.8971];[3.0810; -19.8440];[39.0385; -43.0464]
1655; 7; 23;[-0.2259; 51.3750];[10.0553; -12.5579];[36.7906; -32.0696]
1656; 1; 0;[-0.1313; 45.9020];[16.4931; -36.5003];[52.6317; -33.9728]
1657; 1; 1;[-0.2331; 39.4551];[16.4931; -30.0736];[44.8709; -33.2927]
1658; 1; 2;[-0.0954; 38.6120];[16.4931; -35.6849];[52.9880; -33.4416]
1659; 1; 3;[-0.1092; 45.7131];[16.4931; -40.6573];[29.7440; -29.6590]
1660; 1; 4;[-0.0701; 45.5519];[16.4931; -43.0143];[58.5852; -39.0295]
1661; 1; 5;[-0.1018; 52.7246];[16.4931; -46.2369];[10.4180; -31.1627]
1662; 1; 6;[-0.3097; 59.8019];[5.7294; -37.0150];[8.2023; -31.0605]
1663; 1; 7;[-1.3034; 60.0363];[2.4157; -35.9539];[11.7888; -29.9425]
1664; 1; 8;[-2.0286; 59.8510];[2.9865; -37.9436];[10.6099; -30.4665]
1665; 1; 9;[-2.5619; 105.7671];[1.6527; -37.8897];[10.6727; -30.8092]
1666; 1; 10;[-2.1113; 59.4962];[0.0000; 0.0000];[11.5757; -31.0879]
1667; 1; 11;[-2.6739; 134.1995];[0.0000; 0.0000];[11.5796; -31.8300]
1668; 1; 12;[-2.5285; 59.2159];[0.0000; 0.0000];[11.2652; -32.4857]
1669; 1; 13;[-3.3171; 133.5301];[0.0000; 0.0000];[11.7910; -33.0478]
1670; 1; 14;[-2.6694; 91.3900];[0.0000; 0.0000];[12.3810; -33.7103]
1671; 1; 15;[-1.9896; 59.4957];[0.0000; 0.0000];[11.3853; -34.0518]
1672; 1; 16;[-1.2998; 59.6494];[2.1658; -41.5015];[7.3800; -34.0800]
1673; 1; 17;[-0.3730; 61.2831];[1.4161; -39.8656];[8.5907; -34.8341]
1674; 1; 18;[-0.1172; 45.1613];[0.7497; -41.6667];[26.8602; -41.1140]
1675; 1; 19;[-0.1486; 62.1207];[1.5827; -41.6667];[8.4922; -35.8779]
1676; 1; 20;[-0.1426; 89.1511];[0.0000; 0.0000];[11.0993; -36.3770]
1677; 1; 21;[-0.1834; 39.2093];[0.8442; -0.1050];[13.5059; -38.1767]
1678; 1; 22;[-0.0660; 44.7495];[2.5790; -16.8430];[40.6033; -44.7675]
1679; 1; 23;[-0.1004; 39.3380];[16.4931; -40.8338];[45.1683; -44.2979]
1680; 2; 0;[-0.0707; 52.3078];[16.4931; -47.7854];[11.1177; -28.1330]
1681; 2; 1;[-0.1580; 35.6026];[16.4931; -39.1255];[52.3299; -36.0642]
1682; 2; 2;[-0.1645; 36.0178];[5.4145; -31.3868];[52.2926; -36.6997]
1683; 2; 3;[-0.1637; 37.0466];[16.4931; -37.6037];[56.0547; -36.2501]
1684; 2; 4;[-0.1626; 43.0633];[16.4931; -38.6079];[8.1018; -28.1920]
1685; 2; 5;[-0.1667; 52.1303];[6.5307; -34.7187];[14.6036; -27.4001]
1686; 2; 6;[-0.3728; 52.3724];[10.5424; -37.2932];[10.2242; -28.0190]
1687; 2; 7;[-1.1633; 105.5853];[3.3653; -34.1424];[18.4382; -28.0520]
1688; 2; 8;[-1.9485; 92.9438];[2.0830; -39.5139];[22.6766; -28.5541]
